2019-02-04 13:27:45.075080, 10.0, 10.0, 2.0,
2019-02-04 13:27:45.111003, 10.0, 10.0, 1.9770839214324951,
2019-02-04 13:27:45.112164, 10.0, 10.0, 1.9761183261871338,
2019-02-04 13:27:45.128958, 10.0, 10.0, 1.965543270111084,
2019-02-04 13:27:45.146875, 10.0, 10.0, 1.9531891345977783,
2019-02-04 13:27:45.164345, 10.0, 10.0, 1.9411588907241821,
2019-02-04 13:27:45.180699, 10.0, 10.0, 1.9289276599884033,
2019-02-04 13:27:45.196895, 10.0, 10.0, 1.9169434309005737,
2019-02-04 13:27:45.213907, 10.0, 10.0, 1.9041221141815186,
2019-02-04 13:27:45.230352, 10.0, 10.0, 1.8913060426712036,
2019-02-04 13:27:45.246562, 10.0, 10.0, 1.8783706426620483,
2019-02-04 13:27:45.263477, 10.0, 10.0, 1.865145206451416,
2019-02-04 13:27:45.279426, 10.0, 10.0, 1.8514904975891113,
2019-02-04 13:27:45.297065, 10.0, 10.0, 1.836652159690857,
2019-02-04 13:27:45.313780, 10.0, 10.0, 1.8223068714141846,
2019-02-04 13:27:45.330517, 10.0, 10.0, 1.807758092880249,
2019-02-04 13:27:45.347425, 10.0, 10.0, 1.7928181886672974,
2019-02-04 13:27:45.364387, 10.0, 10.0, 1.7777389287948608,
2019-02-04 13:27:45.381043, 10.0, 10.0, 1.7623863220214844,
2019-02-04 13:27:45.397802, 10.0, 10.0, 1.7465156316757202,
2019-02-04 13:27:45.414829, 10.0, 10.0, 1.7298403978347778,
2019-02-04 13:27:45.429432, 10.0, 10.0, 1.7153373956680298,
2019-02-04 13:27:45.446908, 10.0, 10.0, 1.6979033946990967,
2019-02-04 13:27:45.463607, 10.0, 10.0, 1.681093454360962,
2019-02-04 13:27:45.480210, 10.0, 10.0, 1.6640613079071045,
2019-02-04 13:27:45.496919, 10.0, 10.0, 1.6466199159622192,
2019-02-04 13:27:45.515159, 10.0, 10.0, 1.6272878646850586,
2019-02-04 13:27:45.529454, 10.0, 10.0, 1.611824631690979,
2019-02-04 13:27:45.545743, 10.0, 10.0, 1.5940377712249756,
2019-02-04 13:27:45.562395, 10.0, 10.0, 1.5755776166915894,
2019-02-04 13:27:45.578993, 10.0, 10.0, 1.5568848848342896,
2019-02-04 13:27:45.595686, 10.0, 10.0, 1.537832498550415,
2019-02-04 13:27:45.612597, 10.0, 10.0, 1.5183948278427124,
2019-02-04 13:27:45.629378, 10.0, 10.0, 1.4987246990203857,
2019-02-04 13:27:45.646762, 10.0, 10.0, 1.4786823987960815,
2019-02-04 13:27:45.663123, 10.0, 10.0, 1.458370327949524,
2019-02-04 13:27:45.680045, 10.0, 10.0, 1.4382655620574951,
2019-02-04 13:27:45.696600, 10.0, 10.0, 1.417651891708374,
2019-02-04 13:27:45.712597, 10.0, 10.0, 1.3967939615249634,
2019-02-04 13:27:45.729544, 10.0, 10.0, 1.3754647970199585,
2019-02-04 13:27:45.746702, 10.0, 10.0, 1.3533326387405396,
2019-02-04 13:27:45.764079, 10.0, 10.0, 1.331500768661499,
2019-02-04 13:27:45.779498, 10.0, 10.0, 1.3102279901504517,
2019-02-04 13:27:45.796544, 10.0, 10.0, 1.2875267267227173,
2019-02-04 13:27:45.812912, 10.0, 10.0, 1.265224814414978,
2019-02-04 13:27:45.829495, 10.0, 10.0, 1.242470383644104,
2019-02-04 13:27:45.846691, 10.0, 10.0, 1.2187018394470215,
2019-02-04 13:27:45.862820, 10.0, 10.0, 1.1956524848937988,
2019-02-04 13:27:45.879512, 10.0, 10.0, 1.1716015338897705,
2019-02-04 13:27:45.895775, 10.0, 10.0, 1.147881031036377,
2019-02-04 13:27:45.912812, 10.0, 10.0, 1.1233314275741577,
2019-02-04 13:27:45.929161, 10.0, 10.0, 1.099038004875183,
2019-02-04 13:27:45.946168, 10.0, 10.0, 1.0739184617996216,
2019-02-04 13:27:45.962983, 10.0, 10.0, 1.0485045909881592,
2019-02-04 13:27:45.979684, 10.0, 10.0, 1.0230233669281006,
2019-02-04 13:27:45.995803, 10.0, 10.0, 0.9979797005653381,
2019-02-04 13:27:46.012441, 10.0, 10.0, 0.971960186958313,
